Project,subject_id,Hemisphere,Surface Type,Hausdorff Distance,ASSD,Chamfer Distance,Self-Intersection C_mwrm,Total Triangles C_mwrm,Colored CA VTK Path
deepcsr,233326,lh,white,7.347947159119806,0.5434770647634819,1.0869541295269638,0,398066,deepcsr_233326_CA_lh_white_distanceMesh.vtk
deepcsr,236130,lh,white,7.106098916304888,0.4611853128292902,0.9223706256585804,0,408498,deepcsr_236130_CA_lh_white_distanceMesh.vtk
deepcsr,228434,lh,white,5.613202094685566,0.4534668855821087,0.9069337711642174,0,394448,deepcsr_228434_CA_lh_white_distanceMesh.vtk
deepcsr,239944,lh,white,6.953820658053332,0.5158934044136841,1.0317868088273683,0,396989,deepcsr_239944_CA_lh_white_distanceMesh.vtk
deepcsr,245333,lh,white,6.615343624372111,0.508349967687592,1.016699935375184,0,378841,deepcsr_245333_CA_lh_white_distanceMesh.vtk
deepcsr,223929,lh,white,6.672404124822891,0.5901220901411846,1.180244180282369,0,437503,deepcsr_223929_CA_lh_white_distanceMesh.vtk
deepcsr,246133,lh,white,6.266359294269643,0.4945959186782693,0.9891918373565386,0,389970,deepcsr_246133_CA_lh_white_distanceMesh.vtk
deepcsr,249947,lh,white,6.02320487446454,0.4553083861878292,0.9106167723756584,0,413532,deepcsr_249947_CA_lh_white_distanceMesh.vtk
deepcsr,212015,rh,pial,12.39475959185796,1.258389865802763,2.516779731605526,0,318472,deepcsr_212015_CA_rh_pial_distanceMesh.vtk
deepcsr,211316,rh,pial,12.320606957596812,1.0615736887036533,2.1231473774073066,0,320166,deepcsr_211316_CA_rh_pial_distanceMesh.vtk
deepcsr,248339,lh,white,5.565637589442886,0.5014109247049439,1.0028218494098877,0,396264,deepcsr_248339_CA_lh_white_distanceMesh.vtk
deepcsr,214221,rh,pial,11.32587612172878,1.2875825157648664,2.5751650315297328,0,304722,deepcsr_214221_CA_rh_pial_distanceMesh.vtk
deepcsr,212217,rh,pial,13.846133384601583,1.1709115416494233,2.3418230832988467,0,313764,deepcsr_212217_CA_rh_pial_distanceMesh.vtk
deepcsr,211922,rh,pial,11.288027516034267,1.1100748848326156,2.2201497696652313,1,325074,deepcsr_211922_CA_rh_pial_distanceMesh.vtk
deepcsr,213421,rh,pial,14.322930738954806,1.3277067813990462,2.6554135627980924,0,304110,deepcsr_213421_CA_rh_pial_distanceMesh.vtk
deepcsr,212419,rh,pial,13.13082458881663,1.1451706081055268,2.2903412162110537,0,316202,deepcsr_212419_CA_rh_pial_distanceMesh.vtk
deepcsr,221218,rh,pial,14.352008165922085,1.525308813471172,3.050617626942344,0,270705,deepcsr_221218_CA_rh_pial_distanceMesh.vtk
deepcsr,210617,rh,pial,11.714366437418906,1.0968300010228178,2.1936600020456356,0,375828,deepcsr_210617_CA_rh_pial_distanceMesh.vtk
deepcsr,211417,rh,pial,11.287787473231575,1.116891155273634,2.233782310547268,0,340802,deepcsr_211417_CA_rh_pial_distanceMesh.vtk
deepcsr,214019,rh,pial,10.83366437121546,1.0918923038355146,2.183784607671029,1,324597,deepcsr_214019_CA_rh_pial_distanceMesh.vtk
deepcsr,211720,rh,pial,12.800856848831929,1.2662885316932861,2.5325770633865723,0,350290,deepcsr_211720_CA_rh_pial_distanceMesh.vtk
deepcsr,212318,rh,pial,12.008010867657054,0.944262868020856,1.888525736041712,0,337888,deepcsr_212318_CA_rh_pial_distanceMesh.vtk
deepcsr,221319,rh,pial,13.140068414892735,1.1829690907093262,2.3659381814186524,0,303797,deepcsr_221319_CA_rh_pial_distanceMesh.vtk
deepcsr,214423,rh,pial,17.855487879861535,1.6357720142162602,3.2715440284325203,0,305858,deepcsr_214423_CA_rh_pial_distanceMesh.vtk
deepcsr,210415,rh,white,4.616157327805236,0.4663953975517294,0.9327907951034587,0,383427,deepcsr_210415_CA_rh_white_distanceMesh.vtk
deepcsr,217429,rh,pial,11.487616716688205,1.1830255737750635,2.366051147550127,0,317277,deepcsr_217429_CA_rh_pial_distanceMesh.vtk
deepcsr,224022,rh,pial,11.779903143437945,1.0810226818137463,2.1620453636274926,0,304230,deepcsr_224022_CA_rh_pial_distanceMesh.vtk
deepcsr,211215,rh,pial,12.887133403904611,1.117569114816536,2.235138229633072,0,368138,deepcsr_211215_CA_rh_pial_distanceMesh.vtk
deepcsr,217126,rh,pial,10.72088920947744,1.1591139537738977,2.3182279075477954,0,322180,deepcsr_217126_CA_rh_pial_distanceMesh.vtk
deepcsr,212823,rh,pial,12.554387328202614,1.0364833605107429,2.0729667210214857,0,360259,deepcsr_212823_CA_rh_pial_distanceMesh.vtk
deepcsr,212116,rh,pial,13.723003895566501,1.0651079875398362,2.1302159750796723,0,354489,deepcsr_212116_CA_rh_pial_distanceMesh.vtk
deepcsr,250427,lh,white,8.357213992015906,0.45503743841495325,0.9100748768299065,0,397508,deepcsr_250427_CA_lh_white_distanceMesh.vtk
deepcsr,214524,rh,pial,11.927238932244718,1.165055165316982,2.330110330633964,0,336439,deepcsr_214524_CA_rh_pial_distanceMesh.vtk
deepcsr,231928,rh,pial,11.452225315126292,1.1463868186159738,2.2927736372319476,0,329534,deepcsr_231928_CA_rh_pial_distanceMesh.vtk
deepcsr,214625,rh,pial,12.560850498663426,0.958406200506849,1.916812401013698,0,362485,deepcsr_214625_CA_rh_pial_distanceMesh.vtk
deepcsr,214726,rh,pial,11.70437983460627,1.093243224056509,2.186486448113018,0,356900,deepcsr_214726_CA_rh_pial_distanceMesh.vtk
deepcsr,236130,rh,pial,13.51865998342316,1.3414238485610186,2.682847697122037,0,322995,deepcsr_236130_CA_rh_pial_distanceMesh.vtk
deepcsr,233326,rh,pial,13.249567080129381,1.1501347759850065,2.300269551970013,0,345454,deepcsr_233326_CA_rh_pial_distanceMesh.vtk
deepcsr,237334,rh,pial,10.701305877238571,0.9614187795900446,1.9228375591800893,0,353159,deepcsr_237334_CA_rh_pial_distanceMesh.vtk
deepcsr,228434,rh,pial,11.744543109559173,1.0405431313179974,2.0810862626359947,0,346386,deepcsr_228434_CA_rh_pial_distanceMesh.vtk
deepcsr,245333,rh,pial,11.205747432138661,1.061020015199379,2.122040030398758,0,336453,deepcsr_245333_CA_rh_pial_distanceMesh.vtk
deepcsr,227432,rh,pial,10.003783007704266,0.875725093894768,1.751450187789536,0,370255,deepcsr_227432_CA_rh_pial_distanceMesh.vtk
deepcsr,220721,rh,pial,9.97668030207135,0.9144028668215238,1.8288057336430477,0,384618,deepcsr_220721_CA_rh_pial_distanceMesh.vtk
deepcsr,246133,rh,pial,11.8060317516898,1.1321461011800218,2.2642922023600436,0,315836,deepcsr_246133_CA_rh_pial_distanceMesh.vtk
deepcsr,239944,rh,pial,10.51745961701132,1.016259964288742,2.032519928577484,0,354932,deepcsr_239944_CA_rh_pial_distanceMesh.vtk
deepcsr,223929,rh,pial,14.4760874870825,1.4257785648064685,2.851557129612937,0,342256,deepcsr_223929_CA_rh_pial_distanceMesh.vtk
deepcsr,211114,rh,white,6.527093629982167,0.4991858276750407,0.9983716553500814,0,404741,deepcsr_211114_CA_rh_white_distanceMesh.vtk
deepcsr,249947,rh,pial,12.028737379813018,1.3655892302824857,2.7311784605649714,0,315953,deepcsr_249947_CA_rh_pial_distanceMesh.vtk
deepcsr,211316,rh,white,6.73901167753576,0.46928649545708156,0.9385729909141631,0,363254,deepcsr_211316_CA_rh_white_distanceMesh.vtk
deepcsr,248339,rh,pial,12.11777209386154,1.0919389026221613,2.1838778052443226,0,354467,deepcsr_248339_CA_rh_pial_distanceMesh.vtk
deepcsr,212015,rh,white,6.026438405836319,0.5317852584684053,1.0635705169368106,0,384687,deepcsr_212015_CA_rh_white_distanceMesh.vtk
deepcsr,214221,rh,white,7.4527663441873155,0.516033854233012,1.032067708466024,0,384295,deepcsr_214221_CA_rh_white_distanceMesh.vtk
deepcsr,212217,rh,white,7.372627472679999,0.4912734775949944,0.9825469551899888,0,391668,deepcsr_212217_CA_rh_white_distanceMesh.vtk
deepcsr,212318,rh,white,6.007314859398592,0.4830001847323068,0.9660003694646137,0,361457,deepcsr_212318_CA_rh_white_distanceMesh.vtk
deepcsr,211922,rh,white,7.123369786005575,0.46603990036632525,0.9320798007326505,0,399405,deepcsr_211922_CA_rh_white_distanceMesh.vtk
deepcsr,212419,rh,white,7.716564364811062,0.4607675867611257,0.9215351735222514,0,404649,deepcsr_212419_CA_rh_white_distanceMesh.vtk
deepcsr,213421,rh,white,7.819564733255164,0.48629648357926436,0.9725929671585287,0,414769,deepcsr_213421_CA_rh_white_distanceMesh.vtk
deepcsr,214019,rh,white,5.910937661272082,0.4503416143237531,0.9006832286475062,0,390741,deepcsr_214019_CA_rh_white_distanceMesh.vtk
deepcsr,221218,rh,white,8.721157263293975,0.4926052639444392,0.9852105278888784,0,404712,deepcsr_221218_CA_rh_white_distanceMesh.vtk
deepcsr,211417,rh,white,6.96610675210499,0.48292758395958285,0.9658551679191657,0,398656,deepcsr_211417_CA_rh_white_distanceMesh.vtk
deepcsr,221319,rh,white,5.610588522876803,0.463734501987902,0.927469003975804,0,382225,deepcsr_221319_CA_rh_white_distanceMesh.vtk
deepcsr,210617,rh,white,7.359432849286027,0.48358710505365077,0.9671742101073015,0,423322,deepcsr_210617_CA_rh_white_distanceMesh.vtk
